thread_id,n_bins,auc_M_base,M_final_base,peak_M_base,peak_t_base,runs_base,veracity_bucket
552822718115373057,96,513.625,5.9,5.9,35.55,20,unverified
552822739388882944,9,14.9,2.35,2.35,3.8,20,unverified
552822783311630336,38,204.15,5.75,5.75,6.65,20,unverified
552822812281692160,64,160.4,3.2,3.2,33.3,20,unverified
552822841541144577,10,10.45,1.35,1.35,1.8,20,unverified
552822873773993984,47,104.75,3.6,3.6,31.85,20,unverified
552822887988883457,353,1563.75,5.05,5.05,166.5,20,unverified
552822944603582464,5,22.7,7.05,7.05,3.5,20,unverified
552823014866563072,938,5841.425,6.4,6.4,135.0,20,unverified
552823108537954306,59,301.3,6.1,6.1,24.0,20,unverified
552823186966855680,46,127.05,3.7,3.7,29.55,20,unverified
552823198484819969,407,1851.175,4.75,4.75,72.8,20,unverified
552823301899575296,489,2484.8,5.75,5.75,268.8,20,unverified
552823427862908928,19,74.225,4.9,4.9,9.6,20,unverified
552823829333291010,10,22.875,2.6,2.6,0.75,20,unverified
552823933381394432,236,933.4,4.0,4.0,5.8,20,unverified
552823940440403968,15,39.5,3.5,3.5,7.05,20,unverified
552823949311369216,3,2.625,1.5,1.5,0.5,20,unverified
552824162969210880,61,217.55,4.15,4.15,24.5,20,unverified
552824163841638400,31,114.775,4.35,4.35,10.3,20,unverified
552824320389435392,284,1717.425,6.25,6.25,48.7,20,unverified
552824383816073216,26,107.4,4.95,4.95,13.8,20,unverified
552824456557887488,696,3333.75,5.3,5.3,305.15,20,unverified
552824462958395392,123,631.575,5.9,5.9,59.75,20,unverified
552824705703763969,6,6.7,1.7,1.7,2.0,20,unverified
552824742097719296,46,200.95,6.3,6.3,20.05,20,unverified
552824769754976257,17,30.175,2.45,2.45,8.1,20,unverified
552824885484224513,4,5.275,2.05,2.05,1.05,20,unverified
552825083941879808,29,189.8,7.15,7.15,9.4,20,unverified
552825211654246401,15,67.7,5.8,5.8,9.45,20,unverified
552825236715208707,36,204.9,6.3,6.3,9.85,20,unverified
552825303341740032,145,580.75,5.0,5.0,72.1,20,unverified
552825402872590336,313,909.825,3.25,3.25,95.0,20,unverified
552825459546030080,1512,7460.8,5.35,5.35,608.8,20,unverified
552825512708808704,8,35.9,5.95,5.95,4.3,20,unverified
552825664307744769,607,2926.95,5.0,5.0,99.05,20,unverified
552825739075022848,577,979.4,2.1,2.1,230.4,20,unverified
552825753264717824,42,123.775,3.2,3.2,7.55,20,false
552825783337897984,49,70.225,2.0,2.0,22.4,20,unverified
552825844755083265,288,1466.375,5.15,5.15,2.9,20,unverified
552826060455550976,26,49.8,2.25,2.25,6.2,20,unverified
552826150141960192,233,366.525,2.75,2.75,170.6,20,unverified
552826270866616320,15,56.2,5.8,5.8,7.45,20,unverified
552826443965927425,120,849.075,7.45,7.45,20.0,20,unverified
552826580741795840,44,219.775,5.25,5.25,6.05,20,unverified
552826581916594178,296,888.825,3.65,3.65,161.55,20,unverified
552826724774592512,419,543.475,1.45,1.45,62.7,20,unverified
552826876398292992,11,19.05,2.4,2.4,4.9,20,unverified
552826992509599744,56,197.8,4.5,4.5,30.15,20,unverified
552827008800280576,574,2248.0,4.9,4.9,355.45,20,unverified
552827117663436801,4,17.275,6.55,6.55,1.7,20,unverified
552827123963281408,71,214.55,3.1,3.1,2.1,20,unverified
552827133500719104,10,65.45,8.15,8.15,3.4,20,unverified
552827164677373952,72,356.55,6.6,6.6,57.35,20,unverified
552827349667176448,30,124.2,5.85,5.85,21.1,20,unverified
552827553493565441,1322,5299.775,4.25,4.25,294.15,20,unverified
552827606715076608,147,482.3,3.65,3.65,47.55,20,unverified
552827819521085441,114,420.5,4.95,4.95,63.9,20,unverified
552827825603219456,16,32.75,2.7,2.7,7.6,20,unverified
552827848734830592,53,167.925,3.8,3.8,25.5,20,unverified
552827966950866945,21,35.85,2.2,2.2,7.45,20,unverified
552827979093385216,46,83.6,2.4,2.4,20.15,20,unverified
552827981069291520,439,2054.475,5.05,5.05,146.05,20,unverified
552828280806850561,13,38.55,3.95,3.95,6.55,20,unverified
552828308744699904,14,22.5,2.3,2.3,7.55,20,unverified
552828400843620353,28,48.5,2.15,2.15,9.85,20,unverified
552828474814398464,16,46.35,4.1,4.1,10.2,20,false
552828504060874752,519,2702.5,6.05,6.05,311.55,20,unverified
552828573896413185,12,19.325,2.3,2.3,5.2,20,unverified
552828658747187201,4,5.45,2.25,2.25,1.45,20,unverified
552828811344359425,215,1340.675,6.35,6.35,6.95,20,unverified
552828872379875328,12,31.45,3.85,3.85,5.25,20,unverified
552829011983089664,1645,9207.125,5.65,5.65,51.4,20,unverified
552829031075553281,391,2140.15,5.95,5.95,98.2,20,unverified
552829046485434368,5,21.375,6.9,6.9,3.2,20,unverified
552829082388660224,85,196.45,3.4,3.4,56.05,20,unverified
552829096816693248,31,128.275,4.6,4.6,7.4,20,unverified
552829129356496896,27,120.85,5.7,5.7,14.2,20,unverified
552829176018112513,29,154.45,7.25,7.25,18.4,20,unverified
552829217134505985,247,598.975,2.45,2.45,3.45,20,unverified
552829306439598080,39,113.3,3.65,3.65,21.4,20,unverified
552829386773516290,52,251.025,5.7,5.7,28.8,20,unverified
552829395690201088,136,635.3,5.6,5.6,50.05,20,unverified
552829396265230336,600,3373.525,6.85,6.85,298.25,20,unverified
552829481962835969,39,198.65,6.2,6.2,19.05,20,unverified
552829571750715392,43,280.4,6.75,6.75,2.35,20,unverified
552829580579323904,378,1052.95,3.25,3.25,133.45,20,false
552829622128500736,15,20.75,2.3,2.3,10.1,20,unverified
552829637215408128,168,851.1,5.75,5.75,66.1,20,unverified
552829734502297600,75,257.4,4.15,4.15,23.15,20,unverified
552829904396775425,14,22.625,2.25,2.25,6.45,20,unverified
552829971631472640,332,2113.95,6.55,6.55,35.5,20,unverified
552830151650967552,144,759.85,6.85,6.85,100.55,20,unverified
552830433688571904,19,51.75,3.3,3.3,6.75,20,unverified
552830459273809920,39,51.3,1.35,1.35,0.0,20,unverified
552830521340723200,131,578.975,5.1,5.1,56.75,20,unverified
552830599002857472,1234,2908.0,2.85,2.85,406.85,20,unverified
552830668607348736,233,619.025,3.05,3.05,84.75,20,unverified
552830674357334016,4,4.45,1.85,1.85,1.1,20,unverified
552830684021424128,1507,3894.425,2.6,2.6,21.0,20,false
552830781656428544,253,961.35,3.9,3.9,8.05,20,unverified
552830850279424001,118,527.325,5.15,5.15,62.1,20,unverified
552830862585503746,416,1563.7,4.25,4.25,173.05,20,unverified
552830864187727876,47,142.325,3.45,3.45,16.55,20,false
552830966411321344,570,1773.275,3.7,3.7,310.2,20,unverified
552831101312303104,2,1.675,1.85,1.85,0.35,20,unverified
552831107985858560,254,1191.75,5.1,5.1,54.85,20,unverified
552831197420994560,299,1132.0,4.5,4.5,197.6,20,unverified
552831230735962113,30,65.3,2.65,2.65,10.5,20,unverified
552831266945794048,58,228.175,4.2,4.2,10.3,20,unverified
552831460236099586,15,62.675,4.6,4.6,1.8,20,unverified
552831515940634624,36,141.95,4.95,4.95,14.65,20,unverified
552831524002103297,35,98.5,3.55,3.55,19.8,20,unverified
552831624283693056,3,4.025,2.35,2.35,0.9,20,unverified
552831705351225344,14,20.275,2.15,2.15,7.5,20,unverified
552831761957523456,12,23.775,2.75,2.75,5.1,20,unverified
552831842232324097,46,200.325,4.9,4.9,17.55,20,unverified
552831881847533568,2,4.35,5.1,5.1,0.85,20,false
552831974784905216,256,981.9,4.5,4.5,120.55,20,unverified
552831978522021890,18,23.9,1.65,1.65,4.3,20,unverified
552832019940376576,40,84.175,2.85,2.85,22.2,20,unverified
552832142397296641,6,17.3,4.95,4.95,4.4,20,unverified
552832169496694786,208,945.275,5.55,5.55,130.7,20,unverified
552832177138696192,616,3103.15,5.35,5.35,135.0,20,unverified
552832232197746688,1751,5407.575,3.6,3.6,812.65,20,unverified
552832291601674240,18,54.15,3.7,3.7,7.65,20,unverified
552832584045330432,85,397.075,5.25,5.25,35.8,20,unverified
552832721945628672,1,2.0,2.0,2.0,0.0,20,unverified
552832738542514176,85,339.15,4.9,4.9,55.25,20,unverified
552832784046108672,200,300.525,3.1,3.1,156.9,20,unverified
552832817089236992,12,32.775,3.45,3.45,4.85,20,unverified
552833028201144320,35,154.425,5.5,5.5,23.35,20,false
552833148128862208,44,277.175,6.75,6.75,8.9,20,unverified
552833197084778496,12,31.7,3.5,3.5,5.0,20,unverified
552833236389199874,490,2252.05,5.15,5.15,192.25,20,unverified
552833268362772481,95,509.0,5.8,5.8,25.2,20,unverified
552833393734721537,13,40.625,3.85,3.85,4.85,20,unverified
552833432540430337,61,157.6,3.35,3.35,36.65,20,unverified
552833483325059072,17,58.725,5.25,5.25,10.8,20,unverified
552833527444566016,58,175.15,5.6,5.6,54.25,20,unverified
552833658017824768,39,111.95,5.0,5.0,29.25,20,unverified
552833662593400833,5,22.575,7.0,7.0,3.45,20,unverified
552833681111658496,123,664.25,5.9,5.9,51.3,20,unverified
552833795142209536,281,1027.3,5.0,5.0,197.45,20,unverified
552833941930274816,290,852.35,3.45,3.45,95.95,20,unverified
552833942777511937,46,80.925,2.1,2.1,13.75,20,unverified
552834033600966657,12,20.75,2.25,2.25,4.1,20,unverified
552834182905221121,42,256.275,7.25,7.25,25.8,20,unverified
552834229722038273,459,2571.575,5.95,5.95,122.95,20,unverified
552834411553886209,22,54.2,3.2,3.2,10.55,20,unverified
552834445301256192,146,246.3,2.25,2.25,71.8,20,false
552834461478715392,6,22.625,5.6,5.6,2.95,20,false
552834481183539201,71,187.025,3.15,3.15,32.55,20,unverified
552834501383290880,20,92.025,6.2,6.2,15.55,20,unverified
552834558706847745,4,8.975,3.55,3.55,1.65,20,unverified
552834559297867778,423,2563.8,6.75,6.75,113.15,20,unverified
552834623944671232,2,1.85,2.1,2.1,0.5,20,unverified
552834640692912128,591,1765.975,3.15,3.15,65.0,20,unverified
552834732325879809,16,65.9,4.6,4.6,2.1,20,unverified
552834808121163776,145,416.775,3.35,3.35,60.4,20,unverified
552834842837409793,1048,8099.725,8.0,8.0,245.0,20,unverified
552834961762709505,21,82.375,4.9,4.9,9.6,20,unverified
552834996265054208,617,2410.75,4.55,4.55,323.75,20,unverified
552835109372825601,4,6.275,2.3,2.3,0.75,20,unverified
552835209285337089,65,332.475,6.2,6.2,49.4,20,unverified
552835221859483649,14,54.65,5.55,5.55,9.7,20,unverified
552835288725061635,1780,4093.75,2.8,2.8,844.05,20,unverified
552835301547442176,101,140.225,1.85,1.85,45.0,20,unverified
552835339325558785,58,168.95,3.95,3.95,41.4,20,unverified
552835794646212608,9,14.6,2.2,2.2,3.2,20,unverified
552835854750605313,7,33.05,6.8,6.8,4.4,20,unverified
552835988540895232,4,13.9,5.0,5.0,1.0,20,unverified
552836095332081664,40,90.3,2.9,2.9,20.7,20,unverified
552836100814032896,105,469.7,5.6,5.6,74.05,20,unverified
552836204283326465,317,1165.425,4.15,4.15,137.8,20,unverified
552836392678465537,18,73.875,5.25,5.25,9.5,20,unverified
552836516775354368,650,2214.525,4.0,4.0,363.7,20,unverified
552836586191474689,31,147.5,5.6,5.6,9.6,20,unverified
552836695754678273,849,5223.675,6.75,6.75,249.1,20,unverified
552836775191019520,28,97.925,4.85,4.85,18.75,20,unverified
552836829234614272,9,17.275,2.25,2.25,0.95,20,unverified
552836844560609281,43,210.875,6.0,6.0,28.15,20,unverified
552836854085459968,53,177.275,5.65,5.65,43.7,20,unverified
552836898562265088,309,1858.875,6.45,6.45,95.2,20,unverified
552836913091330051,21,37.95,2.5,2.5,12.1,20,unverified
552836968410021888,12,18.95,2.2,2.2,4.7,20,unverified
552836975741632514,227,561.85,3.05,3.05,116.8,20,unverified
552836985493409792,186,900.675,5.45,5.45,77.6,20,unverified
552837012689264640,61,394.6,6.7,6.7,7.15,20,unverified
552837027616804864,447,3390.7,7.7,7.7,26.85,20,unverified
552837035732381696,45,157.375,5.45,5.45,38.15,20,unverified
552837078854410241,16,69.125,6.25,6.25,13.8,20,unverified
552837086425128961,12,18.925,2.15,2.15,4.45,20,unverified
552837132491186179,1,2.85,2.85,2.85,0.0,20,false
552837147305455616,2001,9317.075,4.95,4.95,557.1,20,unverified
552837190360006657,1198,2972.675,2.9,2.9,452.4,20,unverified
552837268160135169,6,15.8,3.95,3.95,2.85,20,unverified
552837310707171328,37,251.75,7.65,7.65,20.15,20,unverified
552837484221300736,967,3258.35,3.85,3.85,426.9,20,unverified
552837499937378305,274,1487.6,5.65,5.65,46.55,20,unverified
552837527640363010,1,1.8,1.8,1.8,0.0,20,unverified
552837561119686656,290,1102.425,4.2,4.2,106.05,20,unverified
552837599304622080,119,561.075,5.8,5.8,64.1,20,unverified
552837610897694720,329,585.8,2.2,2.2,108.4,20,unverified
552837644959621120,111,432.05,4.4,4.4,24.4,20,unverified
552837655105658880,20,39.8,2.55,2.55,7.25,20,unverified
552837775498964992,1768,9028.175,5.35,5.35,354.2,20,unverified
552837814946394112,8,14.575,2.8,2.8,3.85,20,unverified
552837907174948864,84,487.625,7.75,7.75,45.5,20,unverified
552838074636718080,212,483.675,2.75,2.75,83.5,20,unverified
552838134627860480,527,2219.075,5.45,5.45,406.7,20,unverified
552838171323817984,15,58.225,6.75,6.75,9.05,20,unverified
552838203078873089,42,223.975,6.6,6.6,31.45,20,unverified
552838287929663489,109,629.75,6.8,6.8,67.7,20,unverified
552838324977545216,246,1201.425,5.5,5.5,75.2,20,unverified
552838341843226624,4,15.375,5.9,5.9,1.75,20,unverified
552838440103198720,42,51.35,1.45,1.45,8.2,20,unverified
552838479844216833,72,280.4,4.65,4.65,20.75,20,unverified
552838551071911936,9,40.05,5.65,5.65,3.4,20,false
552838559393013760,46,219.9,6.75,6.75,35.45,20,unverified
552838568717344769,471,1399.1,3.55,3.55,266.0,20,unverified
552838613877411840,11,20.65,3.0,3.0,7.35,20,unverified
552838710296080384,1,1.75,1.75,1.75,0.0,20,unverified
552839028350136320,91,196.3,2.65,2.65,37.6,20,unverified
552839103214288896,21,28.75,1.85,1.85,5.2,20,unverified
552839167575883776,464,1368.575,4.2,4.2,369.95,20,unverified
552839190921351168,148,676.925,5.6,5.6,94.35,20,unverified
552839270395035649,30,69.05,3.1,3.1,12.9,20,unverified
552839385209917440,13,26.925,3.0,3.0,6.5,20,unverified
552839416620658688,87,346.975,5.0,5.0,51.65,20,unverified
552839518974660608,329,1038.075,4.4,4.4,259.0,20,unverified
552839800433410049,46,184.1,5.75,5.75,28.0,20,unverified
552839843999645697,7,33.625,6.45,6.45,2.95,20,unverified
552839869387399168,237,963.325,4.2,4.2,21.45,20,unverified
552839972911611904,2550,6147.65,2.85,2.85,1015.65,20,unverified
552839975843016706,110,162.0,1.75,1.75,28.3,20,unverified
552840037642297345,125,402.35,3.65,3.65,44.05,20,unverified
552840067199533057,2041,4978.35,2.75,2.75,624.55,20,unverified
552840155728736256,52,208.0,4.95,4.95,29.75,20,unverified
552840606074953728,16,74.25,6.8,6.8,11.25,20,unverified
552840740007866368,20,54.975,3.3,3.3,7.2,20,unverified
552840805678084096,180,1111.775,6.45,6.45,28.45,20,unverified
552840905213083648,391,1278.475,3.65,3.65,141.2,20,unverified
552840964025626624,42,146.975,4.0,4.0,14.5,20,unverified
552841006799159296,393,1207.55,3.75,3.75,202.45,20,unverified
552841043423805440,64,448.925,7.4,7.4,17.0,20,unverified
552841049467400192,31,168.425,6.4,6.4,16.6,20,unverified
552841157785694208,26,43.475,2.0,2.0,6.4,20,unverified
552841185199263745,267,1109.375,4.2,4.2,4.6,20,unverified
552841287670308865,594,2658.5,4.7,4.7,124.05,20,unverified
552841460681572352,275,1029.95,4.45,4.45,153.85,20,unverified
552841477819473920,27,120.475,5.25,5.25,9.95,20,unverified
552841562963464195,30,79.825,3.6,3.6,9.5,20,unverified
552841650582847488,32,53.0,2.5,2.5,17.15,20,unverified
552841684485414914,26,94.925,4.95,4.95,19.3,20,unverified
552842042242789377,31,71.75,2.65,2.65,7.9,20,unverified
552842140188147712,89,105.825,1.65,1.65,39.6,20,unverified
552842236883652609,5,19.1,5.8,5.8,2.4,20,unverified
552842342143905794,11,42.375,5.6,5.6,6.4,20,unverified
552842580929826816,1013,4470.275,4.75,4.75,317.4,20,unverified
552842614555545600,11,32.8,4.95,4.95,8.65,20,unverified
552842642216988672,336,719.25,4.5,4.5,313.6,20,unverified
552842755454799872,17,27.35,2.3,2.3,9.7,20,unverified
552842761565904896,138,565.675,5.65,5.65,110.4,20,unverified
552842762505428992,7,7.375,1.55,1.55,2.1,20,false
552842814061424640,1421,9187.575,6.6,6.6,154.05,20,unverified
552842837516386304,2351,4598.675,2.6,2.6,1099.7,20,unverified
552842983247466497,95,321.825,3.75,3.75,17.55,20,unverified
552843136238899200,234,560.475,2.7,2.7,65.75,20,unverified
552843174218321921,246,1373.1,6.8,6.8,160.65,20,unverified
552843285468020736,314,1646.925,6.05,6.05,180.35,20,unverified
552843349246619648,47,99.075,2.85,2.85,28.0,20,unverified
552844023996907520,1188,3957.4,4.3,4.3,803.7,20,unverified
552844100224172034,44,135.125,4.05,4.05,23.8,20,unverified
552844104418091008,604,3504.5,6.15,6.15,170.75,20,unverified
552844167681159169,54,162.0,3.55,3.55,22.95,20,unverified
552844311096983552,19,96.0,6.35,6.35,11.25,20,unverified
552844436460560384,115,540.925,5.75,5.75,59.85,20,unverified
552844593046097920,133,592.875,4.6,4.6,14.0,20,unverified
552844643097120768,135,402.725,3.3,3.3,34.15,20,unverified
552844893148938240,162,363.85,2.65,2.65,55.85,20,unverified
552845017208061953,24,38.125,2.0,2.0,8.05,20,unverified
552845028130037760,20,74.9,6.65,6.65,18.35,20,unverified
552845136414380032,33,52.8,1.65,1.65,0.0,20,false
552845191003250688,7,36.8,6.35,6.35,1.6,20,unverified
552845250268766209,21,66.7,3.95,3.95,11.05,20,unverified
552845255796461569,2,1.475,1.6,1.6,0.25,20,unverified
552845267289247744,52,244.525,5.25,5.25,18.75,20,unverified
552845393541988352,64,424.725,7.1,7.1,16.0,20,unverified
552845542536261634,38,218.675,6.6,6.6,15.55,20,unverified
552845654637436928,99,575.425,6.15,6.15,22.15,20,unverified
552845671477153793,10,49.0,5.75,5.75,1.95,20,unverified
552845711289909248,86,237.05,3.7,3.7,49.45,20,unverified
552845840247971842,38,199.0,6.3,6.3,23.45,20,unverified
552845868932800512,50,196.675,4.75,4.75,24.85,20,unverified
552846337746952194,1037,5284.65,5.75,5.75,506.55,20,unverified
552846463467024384,214,532.55,2.6,2.6,21.3,20,unverified
552846544320618496,71,301.65,5.35,5.35,44.6,20,unverified
552846625467817984,5,5.475,1.95,1.95,2.4,20,unverified
552846811359350788,1536,18542.6,12.4,12.4,359.7,20,unverified
552846874432909312,25,127.075,7.05,7.05,19.95,20,unverified
552846886626164736,3,11.575,7.0,7.0,1.65,20,unverified
552846893588709376,7,14.45,3.6,3.6,4.5,20,unverified
552846938677059586,10,15.75,2.25,2.25,4.55,20,unverified
552847035108323329,24,44.75,3.0,3.0,15.0,20,unverified
552847218403581953,30,128.125,5.1,5.1,8.9,20,unverified
552847230693310466,22,49.075,2.5,2.5,3.5,20,unverified
552847251207241728,118,222.55,2.2,2.2,33.3,20,unverified
552847370489430017,34,111.25,4.1,4.1,13.2,20,unverified
552847427410341890,26,101.425,5.5,5.5,19.2,20,unverified
552847488571678720,132,687.675,6.4,6.4,70.2,20,unverified
552847505763737600,637,1905.375,3.4,3.4,240.0,20,unverified
552847548776742914,207,1213.05,7.1,7.1,90.5,20,unverified
552847627319259137,140,769.775,5.95,5.95,46.8,20,unverified
552847905498103808,42,279.525,7.5,7.5,21.5,20,unverified
552848426812313600,81,268.775,3.85,3.85,35.3,20,unverified
552848478196736000,87,558.4,7.6,7.6,25.15,20,unverified
552848590373392384,347,3138.275,9.45,9.45,95.9,20,unverified
552848620375261184,21,81.175,4.7,4.7,9.4,20,false
552848653132767232,50,163.65,4.15,4.15,25.7,20,unverified
552848653980033025,138,888.4,6.55,6.55,4.15,20,unverified
552848701312737280,42,91.925,2.5,2.5,8.85,20,unverified
552848726197559296,1,1.65,1.65,1.65,0.0,20,unverified
552848961372176384,1,1.45,1.45,1.45,0.0,20,unverified
552849116280393728,59,112.1,2.3,2.3,20.1,20,unverified
552849157694947328,277,1173.925,4.55,4.55,57.95,20,unverified
